UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3
363439,R,17000,R,0,R,403,R,17000,Z,0,R,403,R,17000,Z,0,R,403,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18000,R,0,R,18000,R,18000,R,0,R,18000,R,17000,R,0,R,17000,R,17000,R,0,R,17000,.,.,R,18000,R,0,R,18000,R,18000,R,0,R,18000,R,17000,R,0,R,17000,R,17000,R,0,R,17000,.,.,R,18000,R,0,R,18000,R,18000,R,0,R,18000,R,17000,R,0,R,17000,R,17000,R,0,R,17000,.,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5616,R,5616,R,6363,R,6300,R,3082,R,3082,R,5202,R,5364,R,3082,R,3082,R,5202,R,5364
363590,R,10800,R,0,R,480,R,10800,Z,0,R,480,R,10800,Z,0,R,480,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11736,R,0,R,11736,R,11736,R,0,R,11736,R,13500,R,0,R,13500,R,10800,R,0,R,10800,.,.,R,11736,R,0,R,11736,R,11736,R,0,R,11736,R,13500,R,0,R,13500,R,10800,R,0,R,10800,.,.,R,11736,R,0,R,11736,R,11736,R,0,R,11736,R,13500,R,0,R,13500,R,10800,R,0,R,10800,.,.,R,1212,R,1212,R,1725,R,1725,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9243,R,9504,R,9783,R,10197,R,4896,R,5004,R,4671,R,4662,R,4896,R,5004,R,4671,R,4662
363633,R,840,R,46,R,35,R,1152,R,46,R,48,R,2184,R,46,R,91,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,840,R,46,R,886,R,1008,R,46,R,1054,R,840,R,46,R,886,R,840,R,46,R,886,.,.,R,1152,R,46,R,1198,R,1008,R,46,R,1054,R,1152,R,46,R,1198,R,1152,R,46,R,1198,.,.,R,2184,R,46,R,2230,R,2184,R,46,R,2230,R,2184,R,46,R,2230,R,2184,R,46,R,2230,.,.,R,856,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6410,R,6538,R,6538,R,6538,R,3488,R,3558,R,3558,R,3558,R,2846,R,2902,R,2902,R,2902
363712,R,8000,R,400,A,.,R,8000,R,400,A,.,R,8000,R,400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,.,.,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,.,.,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,R,8000,R,400,R,8400,.,.,B,.,B,.,B,.,A,.,R,8500,R,8500,R,15869,R,8500,R,400,R,400,R,400,R,400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
363721,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,10886,R,630,R,21772,R,630,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
363907,R,4320,R,780,R,180,R,4320,R,780,R,180,R,4320,R,780,R,180,R,3570,R,762,R,195,R,3570,R,762,R,195,R,3570,R,762,R,195,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,1200,R,1236,R,1246,R,1246,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4500,R,5525,R,5801,R,5888,R,1100,R,1165,R,1305,R,1503,R,1100,R,1165,R,1305,R,1503
363916,R,4320,R,780,R,180,R,4320,R,780,R,180,R,4320,R,780,R,180,R,3570,R,770,R,190,R,3570,R,770,R,190,R,3570,R,770,R,190,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,4080,R,770,R,4850,R,4080,R,770,R,4850,R,4200,R,770,R,4970,R,4300,R,780,R,5080,.,.,R,1200,R,1236,R,1246,R,1246,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4500,R,5525,R,5801,R,5888,R,1100,R,1165,R,1305,R,1503,R,1100,R,1165,R,1305,R,1503
363934,R,20700,R,480,A,.,R,20700,R,480,A,.,R,20700,R,480,A,.,R,16330,R,500,A,.,R,16330,R,500,A,.,R,16330,R,500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,20100,R,100,R,20200,R,19600,R,600,R,20200,R,20575,R,575,R,21150,R,23150,R,600,R,23750,0,0,R,20100,R,100,R,20200,R,19600,R,600,R,20200,R,20575,R,575,R,21150,R,23150,R,600,R,23750,0,0,R,20100,R,100,R,20200,R,19600,R,600,R,20200,R,20575,R,575,R,21150,R,23150,R,600,R,23750,0,0,R,1000,B,.,B,.,B,.,R,8381,R,8381,R,8480,R,9180,R,4550,R,4600,R,4600,R,4200,R,8381,R,8000,R,8000,R,8000,R,4550,R,4600,R,4600,R,4200,R,4550,R,4600,R,4600,R,4200
364016,R,2016,R,30,R,84,R,2016,R,30,R,84,R,7800,R,30,R,325,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1824,R,30,R,1854,R,1944,R,30,R,1974,R,2016,R,30,R,2046,R,2016,R,30,R,2046,.,.,R,1824,R,30,R,1854,R,1944,R,30,R,1974,R,2016,R,30,R,2046,R,2016,R,30,R,2046,.,.,R,7608,R,30,R,7638,R,7728,R,30,R,7758,R,7800,R,30,R,7830,R,7800,R,30,R,7830,.,.,R,1240,R,1264,R,1280,R,1280,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5832,R,5724,R,5652,R,5652,R,6588,R,6542,R,6264,R,6408,R,6588,R,6542,R,6264,R,6408
364025,R,2016,R,30,R,84,R,2016,R,30,R,84,R,7800,R,30,R,325,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1824,R,30,R,1854,R,1944,R,30,R,1974,R,2016,R,30,R,2046,R,2016,R,30,R,2046,.,.,R,1824,R,30,R,1854,R,1944,R,30,R,1974,R,2016,R,30,R,2046,R,2016,R,30,R,2046,.,.,R,7608,R,30,R,7638,R,7728,R,30,R,7758,R,7800,R,30,R,7830,R,7800,R,30,R,7830,.,.,R,1240,R,1264,R,1280,R,1280,R,8960,R,9110,R,9380,R,9610,R,6588,R,6542,R,6264,R,6408,R,5832,R,5724,R,5652,R,5652,R,6588,R,6542,R,6264,R,6408,R,6588,R,6542,R,6264,R,6408
364122,R,4750,R,250,A,.,R,4750,R,250,A,.,R,4750,R,250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
364168,R,17250,R,1440,R,575,R,17250,R,1440,R,575,R,17250,R,1440,R,575,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16411,R,1900,R,18311,R,16309,R,1920,R,18229,R,15360,R,1340,R,16700,R,17250,R,1440,R,18690,.,.,R,16411,R,1900,R,18311,R,16309,R,1920,R,18229,R,15360,R,1340,R,16700,R,17250,R,1440,R,18690,.,.,R,16411,R,1900,R,18311,R,16309,R,1920,R,18229,R,15360,R,1340,R,16700,R,17250,R,1440,R,18690,.,.,B,.,B,.,R,6852,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5506,R,5506,R,5506,R,5506,R,3287,R,2100,R,2077,R,2100,R,3287,R,2100,R,2310,R,2100
364973,R,13808,R,0,A,.,R,13808,Z,0,A,.,R,13808,Z,0,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12567,R,0,R,12567,R,12854,R,0,R,12854,R,13390,R,0,R,13390,R,13808,R,0,R,13808,.,.,R,12567,R,0,R,12567,R,12854,R,0,R,12854,R,13390,R,0,R,13390,R,13808,R,0,R,13808,.,.,R,12567,R,0,R,12567,R,12854,R,0,R,12854,R,13390,R,0,R,13390,R,13808,R,0,R,13808,.,.,R,330,R,325,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5719,R,5901,R,6083,R,6083,R,2905,R,3108,R,3087,R,2772,R,2905,R,3108,R,3087,R,2772
365055,R,19656,R,96,R,546,R,19656,R,96,R,546,R,19656,R,96,R,546,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,19656,R,75,R,19731,R,19656,R,100,R,19756,R,19656,R,100,R,19756,R,19656,R,96,R,19752,.,.,R,19656,R,75,R,19731,R,19656,R,100,R,19756,R,19656,R,100,R,19756,R,19656,R,96,R,19752,.,.,R,19656,R,75,R,19731,R,19656,R,100,R,19756,R,19656,R,100,R,19756,R,19656,R,96,R,19752,.,.,R,1200,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5541,R,5610,R,6360,R,6297,R,6249,R,6078,R,5202,R,5364,R,9063,R,8184,R,8094,R,3756
365204,R,15660,R,100,A,.,R,15660,R,100,A,.,R,15660,R,100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,17400,R,650,R,18050,R,14600,R,125,R,14725,R,15300,R,125,R,15425,R,15660,R,100,R,15760,.,.,R,17400,R,650,R,18050,R,14600,R,125,R,14725,R,15300,R,125,R,15425,R,15660,R,100,R,15760,.,.,R,17400,R,650,R,18050,R,14600,R,125,R,14725,R,15300,R,125,R,15425,R,15660,R,100,R,15760,.,.,R,125,R,100,R,100,R,150,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5537,R,5628,R,5726,R,5775,R,2730,R,2779,R,2828,R,2849,R,875,R,1092,R,1113,R,1120
365426,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,27000,R,0,R,700,R,27000,Z,0,R,700,R,27000,Z,0,R,700,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
366003,R,6000,R,200,R,250,R,6000,R,200,R,250,R,6000,R,200,R,250,R,4500,R,200,R,250,R,4500,R,200,R,250,R,4500,R,200,R,250,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4950,R,78,R,5028,R,5040,R,90,R,5130,R,6000,R,200,R,6200,R,6000,R,200,R,6200,.,.,R,4950,R,78,R,5028,R,5040,R,90,R,5130,R,6000,R,200,R,6200,R,6000,R,200,R,6200,.,.,R,4950,R,78,R,5028,R,5040,R,90,R,5130,R,6000,R,200,R,6200,R,6000,R,200,R,6200,.,.,R,800,R,800,R,800,R,900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8928,R,8928,R,9000,R,9500,R,1832,R,1832,R,2000,R,2200,R,3232,R,3232,R,3500,R,4000
366252,R,13320,R,2490,R,444,R,13320,R,2490,R,444,R,19980,R,2490,R,666,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12000,R,2370,R,14370,R,12480,R,2460,R,14940,R,12960,R,2490,R,15450,R,13320,R,2490,R,15810,.,.,R,12000,R,2370,R,14370,R,12480,R,2460,R,14940,R,12960,R,2490,R,15450,R,13320,R,2490,R,15810,.,.,R,15630,R,2370,R,18000,R,18720,R,2460,R,21180,R,19440,R,2490,R,21930,R,19980,R,2490,R,22470,.,.,R,1200,R,1200,R,1400,R,1400,R,10500,R,10713,R,10836,R,11108,R,3210,R,3340,R,2976,R,3008,R,9260,R,9790,R,10036,R,10288,R,3210,R,3340,R,2976,R,3008,R,3210,R,3340,R,2976,R,3008
366261,R,12395,R,100,R,167,R,12395,R,100,R,167,R,12395,R,100,R,167,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,12395,R,100,R,12495,.,.,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,12395,R,100,R,12495,.,.,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,10804,R,100,R,10904,R,12395,R,100,R,12495,.,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12324,R,12732,R,12732,R,12528,R,6792,R,7020,R,7020,R,6732,R,4574,R,4574,R,4574,R,3588
366340,R,1820,R,825,R,65,R,1820,R,825,R,65,R,1820,R,825,R,65,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1820,R,825,R,2645,.,.,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1820,R,825,R,2645,.,.,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1680,R,825,R,2505,R,1820,R,825,R,2645,.,.,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6880,R,6880,R,6880,R,6880,R,6270,R,6270,R,6270,R,6270,R,5020,R,5020,R,5020,R,5020
366368,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,35464,R,1500,R,1170,R,35464,R,1500,R,1170,R,35464,R,1500,R,1170,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
366395,R,4570,R,710,R,191,R,4570,R,710,R,191,R,9140,R,710,R,382,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3990,R,840,R,4830,R,4140,R,710,R,4850,R,4390,R,710,R,5100,R,4390,R,710,R,5100,.,.,R,3990,R,840,R,4830,R,4140,R,710,R,4850,R,4390,R,710,R,5100,R,4390,R,710,R,5100,.,.,R,7980,R,840,R,8820,R,8280,R,710,R,8990,R,8780,R,710,R,9490,R,8780,R,710,R,9490,.,.,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,R,5870,A,.,A,.,A,.,R,3710,R,6070,R,6070,R,5870,R,5870,R,3900,R,3710,R,3710,R,3710,R,3792,R,3710,R,3710,R,3710
366401,R,1104,R,34,R,46,R,1104,R,34,R,46,R,6936,R,34,R,289,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,1104,R,34,R,1138,R,1104,R,34,R,1138,R,1104,R,34,R,1138,R,1104,R,34,R,1138,.,.,R,1104,R,34,R,1138,R,1104,R,34,R,1138,R,1104,R,34,R,1138,R,1104,R,34,R,1138,.,.,R,6528,R,34,R,6562,R,6528,R,34,R,6562,R,6936,R,34,R,6970,R,6936,R,34,R,6970,.,.,R,1665,R,1710,R,1746,R,1764,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10962,R,11268,R,11493,R,11970,R,4158,R,4167,R,4149,R,4167,R,4275,R,4275,R,4266,R,4284
