UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
101286,"R",3570,"R",810,"R",119,"R",3570,"R",810,"R",119,"R",7140,"R",810,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",570,"R",3960,"R",3450,"R",810,"R",4260,"R",3510,"R",810,"R",4320,"R",3570,"R",810,"R",4380,.,.,"R",3390,"R",570,"R",3960,"R",3450,"R",810,"R",4260,"R",3510,"R",810,"R",4320,"R",3570,"R",810,"R",4380,.,.,"R",6780,"R",570,"R",7350,"R",6900,"R",810,"R",7710,"R",7020,"R",810,"R",7830,"R",7140,"R",810,"R",7950,.,.,"R",1900,"R",1900,"R",1900,"R",1900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2983,"R",2983,"R",2983,"R",2983,"R",1467,"R",1467,"R",1467,"R",1467,"R",1467,"R",1467,"R",1467,"R",1467
101295,"R",2856,"R",870,"R",119,"R",2856,"R",870,"R",119,"R",5712,"R",870,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",870,"R",4260,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",2856,"R",870,"R",3726,.,.,"R",3390,"R",870,"R",4260,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",2856,"R",870,"R",3726,.,.,"R",6780,"R",870,"R",7650,"R",6900,"R",870,"R",7770,"R",7020,"R",870,"R",7890,"R",5712,"R",870,"R",6582,.,.,"R",1400,"R",1400,"R",1400,"R",1400,"R",3200,"R",3800,"R",4600,"R",4600,"R",4500,"R",4160,"R",4160,"R",4160,"R",4080,"R",6400,"R",6400,"R",6400,"R",6300,"R",4160,"R",4160,"R",4160,"R",4500,"R",4160,"R",4160,"R",4160
101301,"R",3570,"R",570,"R",119,"R",3570,"R",570,"R",119,"R",7140,"R",570,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",570,"R",3960,"R",3450,"R",570,"R",4020,"R",3510,"R",570,"R",4080,"R",3570,"R",570,"R",4140,.,.,"R",3390,"R",570,"R",3960,"R",3450,"R",570,"R",4020,"R",3510,"R",570,"R",4080,"R",3570,"R",570,"R",4140,.,.,"R",6780,"R",570,"R",7350,"R",6900,"R",570,"R",7470,"R",7020,"R",570,"R",7590,"R",7140,"R",570,"R",7710,.,.,"R",1500,"R",1875,"R",1875,"R",1875,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9100,"R",9100,"R",9100,"R",9100,"R",7500,"R",7500,"R",7500,"R",7500,"R",6500,"R",6500,"R",6500,"R",6500
101365,"R",13000,"R",850,"R",570,"R",13000,"R",850,"R",570,"R",13000,"R",850,"R",570,"R",10720,"R",850,"R",670,"R",10720,"R",850,"R",670,"R",10720,"R",850,"R",670,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12020,"R",770,"R",12790,"R",12320,"R",770,"R",13090,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,.,.,"R",12020,"R",770,"R",12790,"R",12320,"R",770,"R",13090,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,.,.,"R",12020,"R",770,"R",12790,"R",12320,"R",770,"R",13090,"R",12560,"R",830,"R",13390,"R",13000,"R",850,"R",13850,.,.,"R",150,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9594,"R",9675,"R",9702,"R",9819,"R",5400,"R",5445,"R",5463,"R",5526,"R",7497,"R",7569,"R",7587,"R",7677
101435,"R",23639,"R",1358,"R",753,"R",23639,"R",1358,"R",753,"R",23639,"R",1358,"R",753,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",23500,"R",1050,"R",24550,"R",24000,"R",1050,"R",25050,"R",24400,"R",1400,"R",25800,"R",24900,"R",1500,"R",26400,0,0,"R",23500,"R",1050,"R",24550,"R",24000,"R",1050,"R",25050,"R",24400,"R",1400,"R",25800,"R",24900,"R",1500,"R",26400,0,0,"R",23500,"R",1050,"R",24550,"R",24000,"R",1050,"R",25050,"R",24400,"R",1400,"R",25800,"R",24900,"R",1500,"R",26400,0,0,"R",1000,"R",1000,"R",300,"R",300,"R",8550,"R",8850,"R",9100,"R",9500,"R",1035,"R",1035,"R",1035,"R",1035,"R",6550,"R",6850,"R",7100,"R",7500,"R",1035,"R",1035,"R",1035,"R",1035,"R",1035,"R",1035,"R",1035,"R",1035
101453,"R",10152,"R",1080,"R",423,"R",10152,"R",1080,"R",423,"R",10152,"R",1080,"R",423,"R",4482,"R",630,"R",249,"R",4482,"R",630,"R",249,"R",4482,"R",630,"R",249,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",10152,"R",1080,"R",11232,.,.,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",10152,"R",1080,"R",11232,.,.,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",8952,"R",840,"R",9792,"R",10152,"R",1080,"R",11232,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"R",3840,"R",4140,"R",4140,"R",4740,"R",2691,"R",2700,"R",2628,"R",2687,"R",7416,"R",10179,"R",10503,"R",11034,"R",3528,"R",3546,"R",3456,"R",3518,"R",3627,"R",3636,"R",3555,"R",3630
101462,"R",3570,"R",840,"R",119,"R",3570,"R",840,"R",119,"R",7140,"R",840,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2712,"R",672,"R",3384,"R",3450,"R",840,"R",4290,"R",3510,"R",840,"R",4350,"R",3570,"R",840,"R",4410,.,.,"R",2712,"R",672,"R",3384,"R",3450,"R",840,"R",4290,"R",3510,"R",840,"R",4350,"R",3570,"R",840,"R",4410,.,.,"R",5424,"R",672,"R",6096,"R",6900,"R",840,"R",7740,"R",7020,"R",840,"R",7860,"R",7140,"R",840,"R",7980,.,.,"R",2000,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4725,"R",6300,"R",6300,"R",6300,"R",2700,"R",2400,"R",2400,"R",2400,"R",2700,"R",2400,"R",2400,"R",2400
101471,"R",4284,"R",684,"R",119,"R",4284,"R",684,"R",119,"R",4284,"R",684,"R",119,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4068,"R",684,"R",4752,"R",4140,"R",684,"R",4824,"R",4212,"R",684,"R",4896,"R",4284,"R",684,"R",4968,.,.,"R",4068,"R",684,"R",4752,"R",4140,"R",684,"R",4824,"R",4212,"R",684,"R",4896,"R",4284,"R",684,"R",4968,.,.,"R",4068,"R",684,"R",4752,"R",4140,"R",684,"R",4824,"R",4212,"R",684,"R",4896,"R",4284,"R",684,"R",4968,.,.,"B",.,"B",.,"R",600,"R",612,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"B",.,"B",.,"B",.,"R",0,"B",.,"B",.,"B",.,"R",0,"B",.,"B",.,"B",.,"R",0
101480,"R",9270,"R",750,"R",309,"R",9270,"R",750,"R",309,"R",18540,"R",750,"R",618,"R",9168,"R",750,"R",382,"R",9168,"R",750,"R",382,"R",18336,"R",750,"R",764,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6792,"R",300,"R",7092,"R",7200,"R",300,"R",7500,"R",7200,"R",300,"R",7500,"R",7416,"R",750,"R",8166,.,.,"R",6792,"R",300,"R",7092,"R",7200,"R",300,"R",7500,"R",7200,"R",300,"R",7500,"R",7416,"R",750,"R",8166,.,.,"R",13584,"R",300,"R",13884,"R",14400,"R",300,"R",14700,"R",14400,"R",300,"R",14700,"R",14832,"R",750,"R",15582,.,.,"R",1596,"R",1596,"R",1596,"R",1498,"R",6985,"R",7128,"R",7128,"R",7898,"R",4564,"R",4908,"R",4908,"R",2998,"R",9296,"R",9296,"R",9296,"R",6466,"R",7072,"R",7416,"R",7416,"R",5566,"R",7072,"R",7416,"R",7416,"R",5566
101499,"R",3510,"R",578,"R",117,"R",3510,"R",578,"R",117,"R",7020,"R",578,"R",234,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",578,"R",3968,"R",3450,"R",578,"R",4028,"R",3510,"R",578,"R",4088,"R",3510,"R",578,"R",4088,.,.,"R",3390,"R",578,"R",3968,"R",3450,"R",578,"R",4028,"R",3510,"R",578,"R",4088,"R",3510,"R",578,"R",4088,.,.,"R",6780,"R",578,"R",7358,"R",6900,"R",578,"R",7478,"R",7020,"R",578,"R",7598,"R",7020,"R",578,"R",7598,.,.,"R",1600,"R",1600,"R",1600,"R",1600,"R",5600,"R",5600,"R",5600,"R",5600,"R",2000,"R",2000,"R",2000,"R",2000,"R",5600,"R",5600,"R",5600,"R",5600,"R",2400,"R",2400,"R",2400,"R",2400,"R",2000,"R",2000,"R",2000,"R",2000
101505,"R",3570,"R",930,"R",119,"R",3570,"R",930,"R",119,"R",7140,"R",930,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",930,"R",4320,"R",3450,"R",930,"R",4380,"R",3510,"R",930,"R",4440,"R",3570,"R",930,"R",4500,.,.,"R",3390,"R",930,"R",4320,"R",3450,"R",930,"R",4380,"R",3510,"R",930,"R",4440,"R",3570,"R",930,"R",4500,.,.,"R",6780,"R",930,"R",7710,"R",6900,"R",930,"R",7830,"R",7020,"R",930,"R",7950,"R",7140,"R",930,"R",8070,.,.,"R",1872,"R",1982,"R",1692,"R",2114,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9342,"R",9784,"R",13230,"R",13042,"R",5288,"R",5470,"R",4670,"R",4646,"R",5288,"R",5470,"R",4670,"R",4646
101514,"R",3570,"R",950,"R",119,"R",3570,"R",950,"R",119,"R",7140,"R",950,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",870,"R",4260,"R",3450,"R",870,"R",4320,"R",3510,"R",950,"R",4460,"R",3570,"R",950,"R",4520,.,.,"R",3390,"R",870,"R",4260,"R",3450,"R",870,"R",4320,"R",3510,"R",950,"R",4460,"R",3570,"R",950,"R",4520,.,.,"R",6780,"R",870,"R",7650,"R",6900,"R",870,"R",7770,"R",7020,"R",950,"R",7970,"R",7140,"R",950,"R",8090,.,.,"R",1500,"R",1500,"R",1500,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4500,"R",4500,"R",4500,"R",4500,"R",3200,"R",3200,"R",3200,"R",3200,"R",3200,"R",3200,"R",3200,"R",3200
101541,"R",16736,"R",1160,"R",567,"R",16736,"R",1160,"R",567,"R",16736,"R",1160,"R",567,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15204,"R",1054,"R",16258,"R",15774,"R",1094,"R",16868,"R",16248,"R",1128,"R",17376,"R",16736,"R",1160,"R",17896,.,.,"R",15204,"R",1054,"R",16258,"R",15774,"R",1094,"R",16868,"R",16248,"R",1128,"R",17376,"R",16736,"R",1160,"R",17896,.,.,"R",15204,"R",1054,"R",16258,"R",15774,"R",1094,"R",16868,"R",16248,"R",1128,"R",17376,"R",16736,"R",1160,"R",17896,.,.,"R",1250,"R",1250,"R",1250,"R",1250,"R",9334,"R",9686,"R",9978,"R",10276,"R",2900,"R",2900,"R",2800,"R",2936,"R",8240,"R",8300,"R",8632,"R",8890,"R",4250,"R",4250,"R",2900,"R",4172,"R",4250,"R",4250,"R",2900,"R",4172
101569,"R",3570,"R",870,"R",119,"R",3570,"R",870,"R",119,"R",7140,"R",870,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3420,"R",870,"R",4290,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",3570,"R",870,"R",4440,.,.,"R",3420,"R",870,"R",4290,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",3570,"R",870,"R",4440,.,.,"R",6840,"R",870,"R",7710,"R",6900,"R",870,"R",7770,"R",7020,"R",870,"R",7890,"R",7140,"R",870,"R",8010,.,.,"R",1600,"R",1600,"R",1600,"R",1600,"R",4760,"R",4760,"R",4760,"R",4760,"R",3000,"R",3000,"R",3000,"R",3000,"R",7560,"R",7560,"R",7560,"R",7560,"R",5807,"R",5807,"R",5807,"R",5807,"R",5807,"R",5807,"R",5807,"R",5807
101587,"R",7614,"R",1590,"R",324,"R",7614,"R",1590,"R",324,"R",15228,"R",1590,"R",648,"R",6678,"R",190,"R",371,"R",6678,"R",190,"R",371,"R",13356,"R",190,"R",742,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6868,"R",1150,"R",8018,"R",7144,"R",1590,"R",8734,"R",7286,"R",1590,"R",8876,"R",7614,"R",1590,"R",9204,.,.,"R",6868,"R",1150,"R",8018,"R",7144,"R",1590,"R",8734,"R",7286,"R",1590,"R",8876,"R",7614,"R",1590,"R",9204,.,.,"R",13736,"R",1150,"R",14886,"R",14288,"R",1590,"R",15878,"R",14572,"R",1590,"R",16162,"R",15228,"R",1590,"R",16818,.,.,"R",1120,"R",1200,"R",1200,"R",1216,"R",6618,"R",6460,"R",7122,"R",7080,"R",2764,"R",2764,"R",3006,"R",3505,"R",6618,"R",6450,"R",7122,"R",7122,"R",2764,"R",2764,"R",3006,"R",3505,"R",2764,"R",2764,"R",3006,"R",3505
101602,"R",3570,"R",870,"R",119,"R",3570,"R",870,"R",119,"R",7140,"R",870,"R",238,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3390,"R",840,"R",4230,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",3570,"R",870,"R",4440,.,.,"R",3390,"R",840,"R",4230,"R",3450,"R",870,"R",4320,"R",3510,"R",870,"R",4380,"R",3570,"R",870,"R",4440,.,.,"R",6780,"R",840,"R",7620,"R",6900,"R",870,"R",7770,"R",7020,"R",870,"R",7890,"R",7140,"R",870,"R",8010,.,.,"R",1192,"R",1192,"R",1192,"R",1192,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9450,"R",9450,"R",9450,"R",9450,"R",3625,"R",3625,"R",3625,"R",3625,"R",3625,"R",3625,"R",3625,"R",3625
101648,"R",6000,"R",3418,"R",200,"R",6000,"R",3418,"R",200,"R",12000,"R",3418,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6000,"R",2778,"R",8778,"R",6000,"R",2778,"R",8778,"R",6000,"R",3418,"R",9418,"R",6000,"R",3418,"R",9418,.,.,"R",6000,"R",2778,"R",8778,"R",6000,"R",2778,"R",8778,"R",6000,"R",3418,"R",9418,"R",6000,"R",3418,"R",9418,.,.,"R",12000,"R",2778,"R",14778,"R",12000,"R",2778,"R",14778,"R",12000,"R",3418,"R",15418,"R",12000,"R",3418,"R",15418,.,.,"R",1200,"R",1600,"R",1800,"R",1800,"R",3950,"R",4450,"R",4950,"R",4950,"R",2400,"R",2400,"R",2400,"R",2400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
101675,"R",10632,"R",1162,"R",448,"R",10632,"R",1162,"R",448,"R",10632,"R",1162,"R",448,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",1162,"R",11794,.,.,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",1162,"R",11794,.,.,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",972,"R",11604,"R",10632,"R",1162,"R",11794,.,.,"R",1200,"R",1200,"R",1200,"R",1200,"R",7042,"R",7042,"R",7042,"R",7254,"R",2768,"R",2768,"R",2768,"R",2832,"R",10350,"R",10350,"R",10350,"R",10845,"R",2928,"R",2928,"R",2928,"R",2992,"R",2928,"R",2928,"R",2928,"R",2992
101693,"R",21010,"R",1200,"R",750,"R",21010,"R",1200,"R",750,"R",21010,"R",1200,"R",750,"R",7800,"R",700,"R",456,"R",7800,"R",700,"R",456,"R",7800,"R",700,"R",456,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18720,"R",755,"R",19475,"R",19470,"R",1000,"R",20470,"R",20200,"R",1200,"R",21400,"R",21010,"R",1200,"R",22210,.,.,"R",18720,"R",755,"R",19475,"R",19470,"R",1000,"R",20470,"R",20200,"R",1200,"R",21400,"R",21010,"R",1200,"R",22210,.,.,"R",18720,"R",755,"R",19475,"R",19470,"R",1000,"R",20470,"R",20200,"R",1200,"R",21400,"R",21010,"R",1200,"R",22210,.,.,"R",1630,"R",1630,"R",1630,"R",1800,"R",9040,"R",9160,"R",9600,"R",9600,"R",3420,"R",4718,"R",4718,"R",4744,"R",9494,"R",9000,"R",9600,"R",9000,"R",4718,"R",4718,"R",4718,"R",4718,"R",4718,"R",4718,"R",4718,"R",4718
